aggregate_count_action::repo_id	aggregate_count_action::repo_name	aggregate_count_action::repo_url	aggregate_count_action::opened_count	aggregate_count_action::closed_count	aggregate_count_action::reopened_count	aggregate_count_action::total_actions_count
2343259	Repetier-Host	https://github.com/repetier/Repetier-Host	3	5	0	8
2360755	wp-cli	https://github.com/wp-cli/wp-cli	2	3	1	6
2361853	todc-bootstrap	https://github.com/todc/todc-bootstrap	0	1	0	1
2363097	luvit	https://github.com/luvit/luvit	1	0	0	1
2364970	Cerebellum	https://github.com/ForNeVeR/Cerebellum	4	0	0	4
2367752	Guitaritis	https://github.com/GeorgeCrecoukias/Guitaritis	6	0	0	6
2369886	scriptish	https://github.com/scriptish/scriptish	2	0	0	2
2386778	Idris-dev	https://github.com/edwinb/Idris-dev	2	1	0	3
2390405	vim-jp.github.com	https://github.com/vim-jp/vim-jp.github.com	1	0	0	1
2396162	Better-Gedit-Plugins	https://github.com/devanubis/Better-Gedit-Plugins	1	1	0	2
2400365	webcomic	https://github.com/mgsisk/webcomic	1	3	0	4
2401217	basho_docs	https://github.com/basho/basho_docs	1	0	0	1
2403503	network-manager-sstp	https://github.com/enaess/network-manager-sstp	1	1	0	2
2403582	contacts.go	https://github.com/pomack/contacts.go	1	0	0	1
2404027	storm	https://github.com/nathanmarz/storm	1	1	0	2
2414080	Smooth-Div-Scroll	https://github.com/tkahn/Smooth-Div-Scroll	1	0	0	1
2415039	spotify-to-mp3	https://github.com/frosas/spotify-to-mp3	0	1	0	1
2416492	eyegrade	https://github.com/jfisteus/eyegrade	0	2	0	2
2418592	dart	https://github.com/golems/dart	2	0	0	2
2424860	dotvim	https://github.com/renanivo/dotvim	1	0	0	1
2425597	Projectfork	https://github.com/projectfork/Projectfork	5	4	0	9
2429996	teamaxe.github.com	https://github.com/teamaxe/teamaxe.github.com	4	1	0	5
2430537	grunt	https://github.com/gruntjs/grunt	1	1	0	2
2433229	vocab_app	https://github.com/dguzzo/vocab_app	1	0	0	1
2433717	Overlay	https://github.com/FireBurn/Overlay	3	0	0	3
2435778	miniupnp	https://github.com/miniupnp/miniupnp	0	1	0	1
2447218	OntoWiki	https://github.com/AKSW/OntoWiki	0	1	0	1
2452393	parse.com-php-library	https://github.com/apotropaic/parse.com-php-library	1	0	0	1
2453391	WordPress-Backup-to-Dropbox	https://github.com/michaeldewildt/WordPress-Backup-to-Dropbox	0	1	0	1
2454145	read.crx-2	https://github.com/awef/read.crx-2	0	2	0	2
2455283	Hotot	https://github.com/lyricat/Hotot	1	0	0	1
2456210	github	https://github.com/peter-murach/github	1	0	0	1
2458933	xunlei-lixian	https://github.com/iambus/xunlei-lixian	1	0	0	1
2461660	FusionTable-Map-Template	https://github.com/derekeder/FusionTable-Map-Template	1	0	0	1
2465753	LuAA	https://github.com/x711Li/LuAA	8	6	0	14
2471694	perl5-AtomicParsley-Command	https://github.com/andrewrjones/perl5-AtomicParsley-Command	1	3	0	4
2474575	org-tree-slide	https://github.com/takaxp/org-tree-slide	3	0	0	3
2476162	fail2ban	https://github.com/fail2ban/fail2ban	1	0	0	1
2482214	TGM-Plugin-Activation	https://github.com/thomasgriffin/TGM-Plugin-Activation	1	0	0	1
2484971	ZendSkeletonApplication	https://github.com/zendframework/ZendSkeletonApplication	0	1	0	1
2485804	4chan-x	https://github.com/MayhemYDG/4chan-x	2	2	1	5
2493754	phantomjs-node	https://github.com/sgentle/phantomjs-node	2	1	0	3
2500088	gitlabhq	https://github.com/gitlabhq/gitlabhq	3	0	0	3
2503263	Cupon	https://github.com/javiereguiluz/Cupon	0	1	0	1
2504741	cms	https://github.com/cms-dev/cms	2	2	0	4
2506518	ViTables	https://github.com/uvemas/ViTables	0	1	0	1
2506890	django-timepiece	https://github.com/caktus/django-timepiece	1	0	0	1
2512748	formhub	https://github.com/modilabs/formhub	1	0	0	1
2515323	LiipImagineBundle	https://github.com/liip/LiipImagineBundle	1	0	0	1
2520429	gl-matrix	https://github.com/toji/gl-matrix	1	1	0	2
2522940	thorax	https://github.com/walmartlabs/thorax	4	0	0	4
2528090	prelude	https://github.com/bbatsov/prelude	0	1	0	1
2528326	pacc	https://github.com/massimo-nocentini/pacc	1	1	0	2
2534352	HNC	https://github.com/kayuri/HNC	0	3	0	3
2534995	gdash	https://github.com/ripienaar/gdash	1	1	0	2
2536587	juice	https://github.com/LearnBoost/juice	1	0	0	1
2549784	Saito	https://github.com/Schlaefer/Saito	4	2	0	6
2550050	StickyTableHeaders	https://github.com/jmosbech/StickyTableHeaders	1	0	0	1
2550357	ArcBees-tools	https://github.com/ArcBees/ArcBees-tools	3	1	0	4
2550451	twig.js	https://github.com/justjohn/twig.js	0	1	0	1
2551451	web-jquery-mobile-theme-roller	https://github.com/jquery/web-jquery-mobile-theme-roller	0	1	0	1
2551705	jQuery-slimScroll	https://github.com/rochal/jQuery-slimScroll	1	1	0	2
2557230	tower	https://github.com/viatropos/tower	1	0	0	1
2559371	resume2	https://github.com/kjacobson/resume2	2	0	0	2
2560978	Phoenix_1.12_Bugtracker	https://github.com/FeenixServerProject/Phoenix_1.12_Bugtracker	1	0	0	1
2560988	testacular	https://github.com/testacular/testacular	1	0	0	1
2564712	GateOne	https://github.com/liftoff/GateOne	1	0	0	1
2565137	spksrc	https://github.com/SynoCommunity/spksrc	2	2	0	4
2567475	GamePlay	https://github.com/blackberry/GamePlay	1	1	0	2
2577071	scala.github.com	https://github.com/scala/scala.github.com	0	1	0	1
2579670	grip	https://github.com/golems/grip	2	2	0	4
2583046	sbt-release	https://github.com/sbt/sbt-release	1	0	0	1
2587199	textus	https://github.com/OpenHumanities/textus	1	0	0	1
2590360	Building-Blocks	https://github.com/ifilipenko/Building-Blocks	1	1	0	2
2594513	knitr	https://github.com/yihui/knitr	0	3	0	3
2596011	MonsterIRC	https://github.com/Monstercraft/MonsterIRC	1	0	0	1
2596658	passport-facebook	https://github.com/jaredhanson/passport-facebook	0	1	0	1
2599973	guildhall	https://github.com/ijp/guildhall	1	0	0	1
2606253	scm_breeze	https://github.com/ndbroadbent/scm_breeze	1	0	0	1
2613981	maraschino	https://github.com/mrkipling/maraschino	1	0	0	1
2616528	nengo	https://github.com/ctn-waterloo/nengo	1	0	0	1
2616979	cantranslator	https://github.com/openxc/cantranslator	1	4	0	5
2620663	pulWifi	https://github.com/pulWifi/pulWifi	167	0	0	167
2621655	restfuse	https://github.com/eclipsesource/restfuse	1	0	0	1
2625622	NMSSH	https://github.com/Lejdborg/NMSSH	1	0	0	1
2627413	firegento-germansetup	https://github.com/firegento/firegento-germansetup	0	1	0	1
2629802	Lungo.js	https://github.com/TapQuo/Lungo.js	1	1	0	2
2639201	Knockout-Validation	https://github.com/ericmbarnard/Knockout-Validation	1	1	0	2
2642042	docrails	https://github.com/railsfrance/docrails	0	1	0	1
2642149	OneeChan	https://github.com/seaweedchan/OneeChan	1	0	0	1
2642784	behave	https://github.com/behave/behave	0	20	2	22
2647410	rbczmq	https://github.com/methodmissing/rbczmq	1	0	0	1
2649214	ArangoDB	https://github.com/triAGENS/ArangoDB	5	3	0	8
2651634	stripe.net	https://github.com/jaymedavis/stripe.net	0	1	0	1
2653270	net-amazon-ec2	https://github.com/mrallen1/net-amazon-ec2	1	0	0	1
2655124	redmine_git_hosting	https://github.com/kubitron/redmine_git_hosting	1	0	0	1
2656556	zotero	https://github.com/zotero/zotero	1	0	0	1
2660678	com.woltlab.wcf.bbcode	https://github.com/WoltLab/com.woltlab.wcf.bbcode	0	1	0	1
2662811	kohana-orm-leap	https://github.com/spadefoot/kohana-orm-leap	0	1	0	1
2666480	OpenNotifier	https://github.com/n00neimp0rtant/OpenNotifier	1	1	0	2
2667049	rmate	https://github.com/textmate/rmate	2	1	0	3
2671280	evolution-jp	https://github.com/modxcms-jp/evolution-jp	0	2	0	2
2676028	vaultmp	https://github.com/Foxtacles/vaultmp	0	4	0	4
2676130	strano	https://github.com/joelmoss/strano	0	1	0	1
2681135	AtlantissCore	https://github.com/Atlantiss/AtlantissCore	10	42	2	54
2690603	knockback	https://github.com/kmalakoff/knockback	0	1	0	1
2692921	SoundJS	https://github.com/CreateJS/SoundJS	0	1	0	1
2700202	passport-openid	https://github.com/jaredhanson/passport-openid	0	2	0	2
2705076	spire	https://github.com/non/spire	1	0	0	1
2706617	passport-google	https://github.com/jaredhanson/passport-google	0	2	0	2
2707459	CacheBundle	https://github.com/beryllium/CacheBundle	1	0	0	1
2709190	bbUI.js	https://github.com/blackberry/bbUI.js	0	1	0	1
2711548	pism	https://github.com/pism/pism	1	1	0	2
2711564	jsondiff	https://github.com/algesten/jsondiff	0	1	0	1
2715549	urlmapper	https://github.com/grangerp/urlmapper	0	1	0	1
2715933	Baystation12	https://github.com/Baystation12/Baystation12	5	1	0	6
2721373	WPN-XM	https://github.com/WPN-XM/WPN-XM	0	4	0	4
2723064	aura	https://github.com/aurajs/aura	0	1	1	2
2724003	backbone.layoutmanager	https://github.com/tbranyen/backbone.layoutmanager	3	2	0	5
2727330	emcee	https://github.com/dfm/emcee	1	1	0	2
2735014	HT1632	https://github.com/adafruit/HT1632	1	0	0	1
2744083	Andromeda	https://github.com/ABBAPOH/Andromeda	1	0	0	1
2744143	bucky	https://github.com/cloudant/bucky	1	0	0	1
2744972	ws	https://github.com/einaros/ws	1	0	0	1
2747533	usvn	https://github.com/usvn/usvn	1	0	0	1
2750249	securesocial	https://github.com/jaliss/securesocial	1	1	0	2
2752836	hubot-hipchat	https://github.com/hipchat/hubot-hipchat	1	1	0	2
2755202	jrubyfx	https://github.com/jruby/jrubyfx	2	0	0	2
2758459	Connections	https://github.com/shazahm1/Connections	2	0	0	2
2763874	Qt-Quoted-Printable	https://github.com/bluetiger9/Qt-Quoted-Printable	1	0	0	1
2764430	WP-Syntax	https://github.com/shazahm1/WP-Syntax	2	0	0	2
2765356	No-CMS	https://github.com/goFrendiAsgard/No-CMS	0	4	0	4
2765996	watchr	https://github.com/bevry/watchr	1	0	0	1
2766031	Lightbox4ward	https://github.com/psi-4ward/Lightbox4ward	1	1	0	2
2768742	utcondor	https://github.com/bsilverthorn/utcondor	1	0	0	1
2774843	blogit	https://github.com/KatanaCode/blogit	1	0	0	1
2777221	nyan-cat-formatter	https://github.com/mattsears/nyan-cat-formatter	1	0	0	1
2793055	Desurium	https://github.com/lodle/Desurium	1	1	0	2
2804440	engine.io-client	https://github.com/LearnBoost/engine.io-client	1	1	0	2
2806533	Gnome-Shell-Window-Buttons-Extension	https://github.com/biox/Gnome-Shell-Window-Buttons-Extension	0	1	0	1
2810292	rufus	https://github.com/pbatard/rufus	2	4	0	6
2810455	the_silver_searcher	https://github.com/ggreer/the_silver_searcher	1	1	0	2
2811234	SiriProxy	https://github.com/plamoni/SiriProxy	1	1	0	2
2811348	kmscon	https://github.com/dvdhrm/kmscon	1	0	0	1
2812352	openHubo	https://github.com/daslrobotics/openHubo	5	4	0	9
2812668	pybossa	https://github.com/PyBossa/pybossa	1	0	0	1
2820592	jtable	https://github.com/hikalkan/jtable	3	9	0	12
2824569	poetrytex	https://github.com/SamWhited/poetrytex	1	0	0	1
2830407	traff	https://github.com/beanieboi/traff	1	0	0	1
2834755	monsterwm	https://github.com/c00kiemon5ter/monsterwm	1	2	0	3
2837141	apvs	https://github.com/CERN/apvs	3	5	0	8
2840511	faye-websocket-node	https://github.com/faye/faye-websocket-node	0	1	0	1
2844724	ExcelBundle	https://github.com/liuggio/ExcelBundle	0	1	0	1
2847947	OCMockito	https://github.com/jonreid/OCMockito	1	0	0	1
2848039	ColorPicker	https://github.com/weslly/ColorPicker	1	0	0	1
2851574	merit	https://github.com/tute/merit	0	1	0	1
2854337	cphalcon	https://github.com/phalcon/cphalcon	2	0	0	2
2856799	bootstrap-sass-rails	https://github.com/yabawock/bootstrap-sass-rails	1	1	0	2
2860327	webdriverplus	https://github.com/tomchristie/webdriverplus	0	1	0	1
2860953	eclipse-instasearch	https://github.com/ajermakovics/eclipse-instasearch	0	3	0	3
2867844	one	https://github.com/brentonashworth/one	1	0	0	1
2868510	FOSOAuthServerBundle	https://github.com/FriendsOfSymfony/FOSOAuthServerBundle	1	1	0	2
2870382	PRT	https://github.com/newfolder/PRT	0	1	1	2
2870911	MvvmCross	https://github.com/slodge/MvvmCross	5	1	0	6
2875825	core	https://github.com/contao/core	0	1	0	1
2877279	pyjade	https://github.com/SyrusAkbary/pyjade	1	0	0	1
2879036	drupal-snippets	https://github.com/technosophos/drupal-snippets	1	0	0	1
2881111	ygopro	https://github.com/Fluorohydride/ygopro	3	0	0	3
2883201	twit	https://github.com/ttezel/twit	0	1	0	1
2884111	magento2	https://github.com/magento/magento2	3	0	0	3
2885537	HabReader	https://github.com/AEinsam/HabReader	2	0	0	2
2889230	active_model_serializers	https://github.com/rails-api/active_model_serializers	0	1	0	1
2895331	mate-control-center	https://github.com/mate-desktop/mate-control-center	1	0	0	1
2895909	mate-window-manager	https://github.com/mate-desktop/mate-window-manager	1	0	0	1
2903146	netty-book	https://github.com/netty/netty-book	1	0	0	1
2906456	ResponsiveSlides.js	https://github.com/viljamis/ResponsiveSlides.js	2	0	0	2
2906561	Cockatrice	https://github.com/mbruker/Cockatrice	0	4	0	4
2906606	whdd	https://github.com/krieger-od/whdd	0	1	0	1
2909826	TimelineBundle	https://github.com/stephpy/TimelineBundle	0	1	0	1
2910598	PageTurner	https://github.com/NightWhistler/PageTurner	3	0	0	3
2915478	ViewDeck	https://github.com/Inferis/ViewDeck	1	0	0	1
2921711	Mongoika	https://github.com/yuushimizu/Mongoika	1	0	0	1
2923262	puppet-rbenv	https://github.com/alup/puppet-rbenv	1	0	0	1
2926434	Mono-D	https://github.com/aBothe/Mono-D	1	1	0	2
2935425	SWiFT-fososc	https://github.com/swiftgame/SWiFT-fososc	0	1	0	1
2935735	brackets	https://github.com/adobe/brackets	1	0	0	1
2935765	Dropbox	https://github.com/BenTheDesigner/Dropbox	1	0	0	1
2940708	MvcSiteMapProvider	https://github.com/maartenba/MvcSiteMapProvider	1	0	0	1
2942160	azure-sdk-tools	https://github.com/WindowsAzure/azure-sdk-tools	4	0	0	4
2943728	liquid	https://github.com/acm-uiuc/liquid	1	0	0	1
2945088	revel	https://github.com/robfig/revel	1	2	1	4
2947433	stripe-dotnet	https://github.com/hoppio/stripe-dotnet	0	1	0	1
2952038	ElasticWolf	https://github.com/aws-ew-dev/ElasticWolf	1	1	0	2
2956839	conduit	https://github.com/snoyberg/conduit	1	0	0	1
2958270	lmd	https://github.com/azproduction/lmd	0	1	0	1
2965621	backbone.marionette	https://github.com/marionettejs/backbone.marionette	0	1	0	1
2965878	math-functions	https://github.com/bos/math-functions	0	1	0	1
2966168	Kibana	https://github.com/rashidkpc/Kibana	1	0	0	1
2971394	Archangel_2.4.3_Bugtracker	https://github.com/FeenixServerProject/Archangel_2.4.3_Bugtracker	4	1	0	5
2972696	Cura	https://github.com/daid/Cura	2	0	0	2
2974718	nose	https://github.com/nose-devs/nose	0	1	0	1
2976023	TouchDB-iOS	https://github.com/couchbaselabs/TouchDB-iOS	0	1	0	1
2977472	yetibot	https://github.com/devth/yetibot	2	3	0	5
2977773	node-simplecrawler	https://github.com/cgiffard/node-simplecrawler	1	2	0	3
2981395	com.woltlab.wcf.label	https://github.com/WoltLab/com.woltlab.wcf.label	1	0	0	1
2982214	ssbench	https://github.com/swiftstack/ssbench	3	0	0	3
2985492	bugwarrior	https://github.com/ralphbean/bugwarrior	1	0	0	1
2987175	artemis	https://github.com/CottageLabs/artemis	0	3	0	3
2987765	UniversiBO	https://github.com/UniversiBO/UniversiBO	3	1	0	4
2990192	TextSecure	https://github.com/WhisperSystems/TextSecure	1	1	0	2
2994936	aFileChooser	https://github.com/iPaulPro/aFileChooser	2	0	0	2
2994987	Goat	https://github.com/bcorrigan/Goat	0	1	0	1
2996995	restlet-framework-java	https://github.com/restlet/restlet-framework-java	0	1	0	1
3004522	tapir	https://github.com/pentestify/tapir	0	5	0	5
3006455	shumway	https://github.com/mozilla/shumway	1	0	0	1
3016562	data	https://github.com/emberjs/data	0	1	0	1
3019584	jongo	https://github.com/bguerout/jongo	1	1	0	2
3021325	eden	https://github.com/flavour/eden	1	0	0	1
3022431	backbone-fundamentals	https://github.com/addyosmani/backbone-fundamentals	1	0	0	1
3025279	vmflib	https://github.com/BHSPitMonkey/vmflib	0	1	0	1
3027280	collective.subscribablesections	https://github.com/collective/collective.subscribablesections	5	0	0	5
3028364	OpenDSA	https://github.com/cashaffer/OpenDSA	1	0	0	1
3029711	ice	https://github.com/NYTimes/ice	1	0	0	1
3033401	django-messages	https://github.com/arneb/django-messages	2	0	0	2
3034196	CryMono	https://github.com/inkdev/CryMono	0	1	0	1
3036325	Homer-Conferencing	https://github.com/Homer-Conferencing/Homer-Conferencing	0	1	0	1
3041962	core	https://github.com/isotope/core	1	8	0	9
3043453	package-web	https://github.com/sayedihashimi/package-web	1	3	0	4
3049878	mexopencv	https://github.com/kyamagu/mexopencv	1	0	0	1
3052926	vim-eunuch	https://github.com/tpope/vim-eunuch	1	0	0	1
3054066	Arduino-Julian-Clock	https://github.com/robseward/Arduino-Julian-Clock	1	0	0	1
3055052	liquidsoap	https://github.com/savonet/liquidsoap	2	0	0	2
3062503	jquery-autocomplete	https://github.com/dyve/jquery-autocomplete	1	0	0	1
3069729	visitors	https://github.com/BugBuster1701/visitors	0	3	0	3
3082405	OSMExtender	https://github.com/robertgauld/OSMExtender	3	0	0	3
3089896	Aura.Framework	https://github.com/auraphp/Aura.Framework	0	2	0	2
3091591	ember-rails	https://github.com/emberjs/ember-rails	1	1	0	2
3099365	LearnLanguages	https://github.com/bill-mybiz/LearnLanguages	1	4	1	6
3100121	node-webkit	https://github.com/rogerwang/node-webkit	0	1	0	1
3101180	GitElephant	https://github.com/matteosister/GitElephant	0	1	0	1
3101361	protobuf	https://github.com/chrisdew/protobuf	1	0	0	1
3102131	Wegas	https://github.com/Heigvd/Wegas	0	1	0	1
3105084	node-pcap-parser	https://github.com/nearinfinity/node-pcap-parser	1	0	0	1
3108922	andFHEM	https://github.com/klassm/andFHEM	4	1	0	5
3112411	mcMMO	https://github.com/mcMMO-Dev/mcMMO	4	8	0	12
3114881	bindery	https://github.com/dreamingmind/bindery	2	0	0	2
3124667	buddypress-groups-directory-extras	https://github.com/etivite/buddypress-groups-directory-extras	1	0	0	1
3125904	Java-Chronicle	https://github.com/peter-lawrey/Java-Chronicle	0	2	0	2
3126910	spring-mvc-quickstart-archetype	https://github.com/kolorobot/spring-mvc-quickstart-archetype	1	0	0	1
3127697	dotfiles	https://github.com/poppen/dotfiles	1	1	0	2
3131021	ZfcUser	https://github.com/ZF-Commons/ZfcUser	1	0	0	1
3135721	inasafe	https://github.com/AIFDR/inasafe	1	0	0	1
3136050	community.linuxmint.com	https://github.com/linuxmint/community.linuxmint.com	4	1	0	5
3140456	DHlibxls	https://github.com/dhoerl/DHlibxls	1	0	0	1
3141756	vagrant-drupal	https://github.com/xforty/vagrant-drupal	1	0	0	1
3141991	algorithms	https://github.com/palemium/algorithms	0	2	0	2
3144847	elementary	https://github.com/pimvullers/elementary	0	1	1	2
3145163	django-fluent-contents	https://github.com/edoburu/django-fluent-contents	0	1	0	1
3157988	rem-js	https://github.com/tcr/rem-js	1	1	0	2
3165021	Springjutsu-Validation	https://github.com/SpringJutsu/Springjutsu-Validation	0	5	0	5
3165197	Pliant	https://github.com/PortableSheep/Pliant	1	0	0	1
3165428	si.nej.mobile.feri	https://github.com/nej/si.nej.mobile.feri	8	1	0	9
3166021	Flickr4Java	https://github.com/callmeal/Flickr4Java	0	1	0	1
3178756	navcodec	https://github.com/OptimalBits/navcodec	1	0	0	1
3179182	AutoFileName	https://github.com/BoundInCode/AutoFileName	1	0	0	1
3179835	ss-stylus	https://github.com/socketstream/ss-stylus	0	1	0	1
3180123	hartapoliticii	https://github.com/pistruiatul/hartapoliticii	1	0	0	1
3181316	AntiShare	https://github.com/turt2live/AntiShare	0	1	0	1
3182350	sh	https://github.com/amoffat/sh	1	0	0	1
3182524	activiti	https://github.com/limcheekin/activiti	2	0	0	2
3183583	jquery.fullscreen	https://github.com/private-face/jquery.fullscreen	0	1	0	1
3188519	api-checker	https://github.com/InABlender/api-checker	1	0	0	1
3190216	BeeHub	https://github.com/sara-nl/BeeHub	0	1	0	1
3190217	GoogleAnalyticsTracker	https://github.com/maartenba/GoogleAnalyticsTracker	0	1	0	1
3191951	leaguevine-ultistats	https://github.com/leaguevine/leaguevine-ultistats	1	0	0	1
3192829	SuperGenPass	https://github.com/chriszarate/SuperGenPass	0	1	0	1
3197261	crayon-syntax-highlighter	https://github.com/aramkocharyan/crayon-syntax-highlighter	0	3	0	3
3199002	linux	https://github.com/raspberrypi/linux	2	0	0	2
3210027	nodejs-wiki-book	https://github.com/nodejs-tw/nodejs-wiki-book	4	3	0	7
3213997	Pinterest-Right-Click	https://github.com/flxf/Pinterest-Right-Click	0	2	0	2
3214984	arduino	https://github.com/firmata/arduino	1	0	0	1
3215104	Multiverse-Inventories	https://github.com/Multiverse/Multiverse-Inventories	1	0	0	1
3222538	OCTGN	https://github.com/kellyelton/OCTGN	0	0	1	1
3224614	cocos2d-html5	https://github.com/cocos2d/cocos2d-html5	1	0	0	1
3228110	Unofficial-Google-Music-API	https://github.com/simon-weber/Unofficial-Google-Music-API	2	1	0	3
3229256	socketpool	https://github.com/benoitc/socketpool	0	1	0	1
3232362	pyTensible	https://github.com/MorganBorman/pyTensible	1	0	0	1
3239002	FluentACS	https://github.com/jrowies/FluentACS	1	0	0	1
3239619	natural-earth-vector	https://github.com/nvkelso/natural-earth-vector	1	0	0	1
3247885	ArtseldOpeninviterBundle	https://github.com/artseld/ArtseldOpeninviterBundle	1	1	0	2
3248449	Omnimo	https://github.com/fediaFedia/Omnimo	1	0	0	1
3261177	nodejs-cookbook	https://github.com/mdxp/nodejs-cookbook	0	4	0	4
3261576	gradle-git	https://github.com/ajoberstar/gradle-git	0	1	0	1
3268682	multi-mechanize	https://github.com/cgoldberg/multi-mechanize	0	1	0	1
3287481	ofxUI	https://github.com/rezaali/ofxUI	2	0	0	2
3288383	MWFSlideNavigationViewController	https://github.com/meiwin/MWFSlideNavigationViewController	1	0	0	1
3302812	php-version	https://github.com/wilmoore/php-version	1	0	0	1
3309559	em-serialport	https://github.com/railsbob/em-serialport	0	1	0	1
3311130	Minechem	https://github.com/perky/Minechem	1	0	0	1
3315587	redshift-plasmoid	https://github.com/simgunz/redshift-plasmoid	0	1	0	1
3318250	Trello-Bookmarklet	https://github.com/danlec/Trello-Bookmarklet	1	0	0	1
3328572	raven-js	https://github.com/getsentry/raven-js	1	1	0	2
3330039	BKCommonLib	https://github.com/bergerkiller/BKCommonLib	1	0	0	1
3330188	clearstreets-processing	https://github.com/open-city/clearstreets-processing	1	0	0	1
3333998	XChange	https://github.com/timmolter/XChange	1	0	0	1
3335047	redmine_mailwrapper	https://github.com/snnrk/redmine_mailwrapper	0	1	0	1
3343084	gaffa-js	https://github.com/gaffa-tape/gaffa-js	1	0	0	1
3345605	monologue	https://github.com/jipiboily/monologue	1	0	0	1
3350692	gfl_syntax	https://github.com/brendano/gfl_syntax	4	0	0	4
3351871	qBittorrent	https://github.com/qbittorrent/qBittorrent	3	2	0	5
3356070	KickstartWithBootstrap	https://github.com/joergrech/KickstartWithBootstrap	0	3	0	3
3360854	gloop	https://github.com/adbrown85/gloop	2	2	0	4
3370932	sls	https://github.com/tgwizard/sls	2	0	0	2
3383232	kickstarts	https://github.com/rackerhacker/kickstarts	1	0	0	1
3385297	riemann	https://github.com/aphyr/riemann	1	0	0	1
3387066	tabris	https://github.com/eclipsesource/tabris	1	0	0	1
3390243	servo	https://github.com/mozilla/servo	1	0	0	1
3411178	mcedit	https://github.com/mcedit/mcedit	0	1	0	1
3415511	chaplin	https://github.com/chaplinjs/chaplin	2	1	1	4
3417777	ocaml.org	https://github.com/ocaml/ocaml.org	0	1	0	1
3422304	GENtle2	https://github.com/Synbiota/GENtle2	0	1	0	1
3428427	TeamSpeak3-Webviewer-for-Wordpress	https://github.com/devMX/TeamSpeak3-Webviewer-for-Wordpress	1	1	0	2
3431083	GPUImage	https://github.com/BradLarson/GPUImage	3	0	0	3
3434927	doppio	https://github.com/int3/doppio	0	1	0	1
3440387	yandexmapkit-wp	https://github.com/yandexmobile/yandexmapkit-wp	1	0	0	1
3441563	Jeeqs	https://github.com/Jeeqs/Jeeqs	0	0	1	1
3443085	heyoffline.js	https://github.com/oskarkrawczyk/heyoffline.js	0	1	0	1
3449999	com.woltlab.wcf.attachment	https://github.com/WoltLab/com.woltlab.wcf.attachment	1	0	0	1
3450727	Mozilla-Student-Projects	https://github.com/Yoric/Mozilla-Student-Projects	2	0	0	2
3451238	yii	https://github.com/yiisoft/yii	3	1	0	4
3452117	Open-Labyrinth	https://github.com/olab/Open-Labyrinth	2	0	0	2
3460049	carma	https://github.com/f-me/carma	1	0	0	1
3462772	SCIRunGUIPrototype	https://github.com/SCIInstitute/SCIRunGUIPrototype	2	0	0	2
3468294	troopjs-core	https://github.com/troopjs/troopjs-core	0	1	0	1
3468321	troopjs-jquery	https://github.com/troopjs/troopjs-jquery	1	0	0	1
3470471	Font-Awesome	https://github.com/FortAwesome/Font-Awesome	2	1	0	3
3471001	SonataSeoBundle	https://github.com/sonata-project/SonataSeoBundle	1	0	0	1
3473767	opam	https://github.com/OCamlPro/opam	1	1	0	2
3474618	waymarked-trails-site	https://github.com/lonvia/waymarked-trails-site	2	0	0	2
3483046	AgFx	https://github.com/shawnburke/AgFx	1	0	0	1
3483675	mario	https://github.com/unknownexception/mario	3	0	0	3
3487081	djax	https://github.com/beezee/djax	1	0	0	1
3489194	jedi	https://github.com/davidhalter/jedi	1	0	0	1
3493242	xfs	https://github.com/fishbar/xfs	1	0	0	1
3495689	node-dbus	https://github.com/izaakschroeder/node-dbus	1	0	0	1
3504209	KnpRadBundle	https://github.com/KnpLabs/KnpRadBundle	1	0	0	1
3506930	PreloadJS	https://github.com/CreateJS/PreloadJS	1	0	0	1
3515745	script.artistslideshow	https://github.com/pkscout/script.artistslideshow	1	0	0	1
3519452	Minecraft-CommandsEX	https://github.com/CommandsEX/Minecraft-CommandsEX	3	4	1	8
3520433	OpenSpaceLint	https://github.com/slopjong/OpenSpaceLint	1	0	0	1
3524603	sc-machine	https://github.com/deniskoronchik/sc-machine	2	1	0	3
3532137	threatwiki_node	https://github.com/thesentinelproject/threatwiki_node	1	1	0	2
3536129	xCon-Issues	https://github.com/n00neimp0rtant/xCon-Issues	1	0	0	1
3542682	Uglee	https://github.com/MikeWills/Uglee	1	0	0	1
3544424	httpie	https://github.com/jkbr/httpie	1	0	0	1
3544569	bertukar	https://github.com/amree/bertukar	0	5	0	5
3546930	douml	https://github.com/leonardo2d/douml	0	1	0	1
3551227	Overpass-API	https://github.com/drolbr/Overpass-API	1	0	0	1
3558991	wasavi	https://github.com/akahuku/wasavi	1	0	0	1
3559019	weblate	https://github.com/nijel/weblate	1	0	0	1
3561496	liquor-cabinet	https://github.com/5apps/liquor-cabinet	0	1	0	1
3564295	imm	https://github.com/k0ral/imm	0	2	0	2
3564353	Baikal	https://github.com/jeromeschneider/Baikal	1	0	0	1
3564762	eeplanner	https://github.com/charlesivie/eeplanner	0	1	0	1
3576591	LibOfLegends	https://github.com/epicvrvs/LibOfLegends	1	1	0	2
3582238	TarHeelReaderTheme	https://github.com/gbishop/TarHeelReaderTheme	3	5	0	8
3584135	gobotany-app	https://github.com/newfs/gobotany-app	3	2	0	5
3584154	Eshop	https://github.com/claryaldringen/Eshop	0	1	0	1
3589144	tablesort	https://github.com/tristen/tablesort	1	0	0	1
3590777	NitroHack	https://github.com/tung/NitroHack	1	0	0	1
